8,5,23.982949280812534
8,10,24.49415840158247
8,15,24.281754336352645
8,20,24.49516627035681
8,25,24.475556623049734
8,30,24.49784806172504
8,35,24.221134792835226
8,40,24.219056574489514
8,45,24.376163618505426
8,50,24.480888399118395
16,5,27.36556584729584
16,10,27.40360574094705
16,15,27.429610071243907
16,20,27.51657047086035
16,25,27.561096485536606
16,30,27.557743057331283
16,35,27.62019804534452
16,40,27.562267206517596
16,45,27.46608865339575
16,50,27.60821646715562
24,5,29.039159176324958
24,10,29.197715066712306
24,15,29.32759523481601
24,20,29.196242088342107
24,25,29.327515609012174
24,30,29.10138381120416
24,35,29.306827622013316
24,40,29.330012846516055
24,45,29.32471047392591
24,50,29.397304008054704
32,5,30.23516329048638
32,10,30.42399800781723
32,15,30.396285519496395
32,20,30.451328981420943
32,25,30.416283234073592
32,30,30.445622541636126
32,35,30.40442178315322
32,40,30.499320560986668
32,45,30.519482724517463
32,50,30.434155740264245
40,5,31.19067354878728
40,10,31.25426190352119
40,15,31.354373314817522
40,20,31.284500033437993
40,25,31.353546936516075
40,30,31.32059481571387
40,35,31.37526957561041
40,40,31.355276231744156
40,45,31.312957253703892
40,50,31.31127431286952
48,5,31.81303649913287
48,10,31.9687837429097
48,15,31.977410926371
48,20,32.001496749209586
48,25,32.00744426930457
48,30,32.00702405484046
48,35,31.996935805783213
48,40,32.030780101624686
48,45,32.035403286933594
48,50,31.994598619759728
56,5,32.40962374422671
56,10,32.516578351320504
56,15,32.508496474680626
56,20,32.562929491915995
56,25,32.570726666341486
56,30,32.52249181641892
56,35,32.57680470901747
56,40,32.52612959943025
56,45,32.55930655159907
56,50,32.591726324574736
64,5,32.92155143404739
64,10,33.015598079508486
64,15,32.97212205668465
64,20,32.99617936629302
64,25,33.05340960815469
64,30,33.01706589339389
64,35,33.03398376080345
64,40,33.064683709331504
64,45,33.024409640319995
64,50,33.05360160179642
